Date,Close,Volume
22-Mar-16,20.87,72486
23-Mar-16,20.76,65220
24-Mar-16,20.67,182959
28-Mar-16,20.8,49249
29-Mar-16,21.16,132582
30-Mar-16,21.34,170665
31-Mar-16,21.61,77946
1-Apr-16,21.7,85084
4-Apr-16,21.86,123121
5-Apr-16,21.66,113914
6-Apr-16,21.6,53543
7-Apr-16,21.38,54878
8-Apr-16,21.53,71433
11-Apr-16,21.54,131680
12-Apr-16,22.05,196817
13-Apr-16,22.31,86562
14-Apr-16,22.24,37990
15-Apr-16,21.85,244815
18-Apr-16,22.27,174745
19-Apr-16,22.32,64965
20-Apr-16,22.17,89515
21-Apr-16,22.21,56718
22-Apr-16,23.36,358633
25-Apr-16,23.73,117471
26-Apr-16,24.31,362172
27-Apr-16,24.7,156037
28-Apr-16,24.85,113645
29-Apr-16,24.43,63302
2-May-16,24.2,162040
3-May-16,23.76,231032
4-May-16,23.65,86233
5-May-16,23.47,101149
6-May-16,23.71,51433
9-May-16,23.84,91980
10-May-16,23.73,42625
11-May-16,23.49,58286
12-May-16,23.56,71932
13-May-16,23.53,37831
16-May-16,23.58,80098
17-May-16,23.35,290362
18-May-16,23.28,63370
19-May-16,23.11,67658
20-May-16,23.35,47219
23-May-16,23.0,66027
24-May-16,23.25,306955
25-May-16,22.99,59498
26-May-16,22.9,59760
27-May-16,23.21,290528
31-May-16,23.54,82595
1-Jun-16,23.65,61763
2-Jun-16,23.79,63416
3-Jun-16,23.4,32951
6-Jun-16,23.46,37280
7-Jun-16,23.39,26048
8-Jun-16,23.4,34049
9-Jun-16,23.3,43030
10-Jun-16,23.05,43569
13-Jun-16,22.68,50215
14-Jun-16,22.65,58792
15-Jun-16,22.72,58013
16-Jun-16,22.82,63279
17-Jun-16,22.37,200614
20-Jun-16,22.48,40496
21-Jun-16,22.7,89171
22-Jun-16,22.53,70107
23-Jun-16,22.85,53609
24-Jun-16,22.62,447374
27-Jun-16,22.01,102907
28-Jun-16,22.27,79946
29-Jun-16,22.81,62721
30-Jun-16,23.68,117566
1-Jul-16,23.28,51307
5-Jul-16,23.03,93099
6-Jul-16,23.47,59774
7-Jul-16,23.66,162414
8-Jul-16,24.05,105301
11-Jul-16,24.26,60318
12-Jul-16,24.16,55514
13-Jul-16,24.37,100719
14-Jul-16,24.32,56295
15-Jul-16,24.32,94904
18-Jul-16,24.37,47741
19-Jul-16,24.15,85135
20-Jul-16,24.19,36739
21-Jul-16,24.43,165625
22-Jul-16,24.89,51983
25-Jul-16,24.67,33434
26-Jul-16,24.67,66189
27-Jul-16,24.36,63874
28-Jul-16,24.48,150377
29-Jul-16,24.31,53826
1-Aug-16,23.66,145312
2-Aug-16,23.37,58363
3-Aug-16,23.54,89742
4-Aug-16,23.32,49594
5-Aug-16,23.7,48308
8-Aug-16,23.97,106135
9-Aug-16,23.55,65595
10-Aug-16,23.4,43356
11-Aug-16,23.45,82456
12-Aug-16,23.75,94279
15-Aug-16,23.9,79144
16-Aug-16,23.77,69985
17-Aug-16,23.63,55997
18-Aug-16,23.74,39342
19-Aug-16,23.72,204855
22-Aug-16,23.6,276381
23-Aug-16,23.87,32438
24-Aug-16,23.65,95324
25-Aug-16,23.76,73898
26-Aug-16,23.49,32729
29-Aug-16,23.44,38525
30-Aug-16,23.64,64525
31-Aug-16,23.44,40220
1-Sep-16,23.42,49547
2-Sep-16,23.84,31333
6-Sep-16,23.68,43577
7-Sep-16,23.85,143635
8-Sep-16,23.6,32717
9-Sep-16,23.03,115901
12-Sep-16,22.85,109145
13-Sep-16,22.81,59871
14-Sep-16,22.69,33891
15-Sep-16,23.01,43258
16-Sep-16,23.16,83309
19-Sep-16,23.12,34257
20-Sep-16,23.07,35429
21-Sep-16,23.38,70925
22-Sep-16,24.1,56675
23-Sep-16,24.05,56837
26-Sep-16,23.63,30054
27-Sep-16,23.64,40634
28-Sep-16,23.75,24263
29-Sep-16,23.6,42620
30-Sep-16,23.65,131474
3-Oct-16,23.63,37663
4-Oct-16,23.58,76369
5-Oct-16,23.46,29984
6-Oct-16,23.42,31026
7-Oct-16,23.21,59080
10-Oct-16,23.47,37904
11-Oct-16,23.27,58656
12-Oct-16,23.47,45555
13-Oct-16,23.38,47614
14-Oct-16,23.56,68333
17-Oct-16,23.9,130589
18-Oct-16,23.92,59752
19-Oct-16,24.5,91566
20-Oct-16,24.35,80313
21-Oct-16,24.21,172702
24-Oct-16,24.29,33201
25-Oct-16,24.26,38732
26-Oct-16,24.17,185932
27-Oct-16,24.02,136744
28-Oct-16,23.57,131610
31-Oct-16,23.64,118669
1-Nov-16,23.44,144944
2-Nov-16,23.49,123995
3-Nov-16,23.41,82621
4-Nov-16,23.48,98587
7-Nov-16,23.72,101732
8-Nov-16,24.26,190988
9-Nov-16,24.89,170208
10-Nov-16,24.38,176457
11-Nov-16,25.54,242595
14-Nov-16,25.4,148580
15-Nov-16,25.42,91295
16-Nov-16,25.81,180310
17-Nov-16,26.11,285614
18-Nov-16,26.42,72202
21-Nov-16,26.5,48355
22-Nov-16,26.73,53312
23-Nov-16,27.02,146282
25-Nov-16,26.99,48781
28-Nov-16,27.49,126051
29-Nov-16,27.37,60234
30-Nov-16,27.14,89761
1-Dec-16,27.29,111912
2-Dec-16,27.5,60494
5-Dec-16,27.79,83944
6-Dec-16,28.18,189108
7-Dec-16,28.59,116682
8-Dec-16,28.78,79949
9-Dec-16,28.78,95695
